issue_name,issue_url,article_url,author,title,year,journal,vol,doi,data_url,stata,julia,python,R,C,C++,matlab,fortran,sas
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151071,"Hanlon, W. Walker, and Yuan Tian.","""Killer Cities: Past and Present.""",2015,American Economic Review,"105 (5):
  570-75.",10.1257/aer.p20151071,https://www.aeaweb.org/aer/data/10505/P2015_1071_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151075,"Lowes, Sara, Nathan Nunn, James A. Robinson, and Jonathan Weigel.","""Understanding Ethnic Identity in Africa: Evidence from the Implicit Association Test (IAT).""",2015,American Economic Review,"105 (5):
  340-45.",10.1257/aer.p20151075,https://www.aeaweb.org/aer/data/10505/P2015_1075_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151076,"Casaburi, Lorenzo, and Rocco Macchiavello.","""Loyalty, Exit, and Enforcement: Evidence from a Kenya Dairy Cooperative.""",2015,American Economic Review,"105 (5):
  286-90.",10.1257/aer.p20151076,https://www.aeaweb.org/aer/data/10505/P2015_1076_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151078,"Fischer, Greg, and Dean Karlan.","""The Catch-22 of External Validity in the Context of Constraints to Firm Growth.""",2015,American Economic Review,"105 (5):
  295-99.",10.1257/aer.p20151078,https://www.aeaweb.org/aer/data/10505/P2015_1078_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151079,"Macchiavello, Rocco, Atonu Rabbani, and Christopher Woodruff.","""The Market for Training Services: A Demand Experiment with Bangladeshi Garment Factories.""",2015,American Economic Review,"105 (5):
  300-304.",10.1257/aer.p20151079,https://www.aeaweb.org/aer/data/10505/P2015_1079_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151080,"Cox, Natalie, Benjamin Handel, Jonathan Kolstad, and Neale Mahoney.","""Messaging and the Mandate: The Impact of Consumer Experience on Health Insurance Enrollment through Exchanges.""",2015,American Economic Review,"105 (5):
  105-09.",10.1257/aer.p20151080,https://www.aeaweb.org/aer/data/10505/P2015_1080_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151081,"Dafny, Leemore, Igal Hendel, and Nathan Wilson.","""Narrow Networks on the Health Insurance Exchanges: What Do They Look Like and How Do They Affect Pricing? A Case Study of Texas.""",2015,American Economic Review,"105 (5):
  110-14.",10.1257/aer.p20151081,https://www.aeaweb.org/aer/data/10505/P2015_1081_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151082,"Ericson, Keith Marzilli, and Amanda Starc.","""Measuring Consumer Valuation of Limited Provider Networks.""",2015,American Economic Review,"105 (5):
  115-19.",10.1257/aer.p20151082,https://www.aeaweb.org/aer/data/10505/P2015_1082_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151083,"Dickstein, Michael J., Mark Duggan, Joe Orsini, and Pietro Tebaldi.","""The Impact of Market Size and Composition on Health Insurance Premiums: Evidence from the First Year of the Affordable Care Act.""",2015,American Economic Review,"105 (5):
  120-25.",10.1257/aer.p20151083,https://www.aeaweb.org/aer/data/10505/P2015_1083_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151087,"Bitler, Marianne, and Hilary Hoynes.","""Living Arrangements, Doubling Up, and the Great Recession: Was This Time Different?""",2015,American Economic Review,"105 (5):
  166-70.",10.1257/aer.p20151087,https://www.aeaweb.org/aer/data/10505/P2015_1087_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151088,"Farber, Henry S., Jesse Rothstein, and Robert G. Valletta.","""The Effect of Extended Unemployment Insurance Benefits: Evidence from the 2012-2013 Phase-Out.""",2015,American Economic Review,"105 (5):
  171-76.",10.1257/aer.p20151088,https://www.aeaweb.org/aer/data/10505/P2015_1088_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151089,"Maestas, Nicole, Kathleen J. Mullen, and Alexander Strand.","""Disability Insurance and the Great Recession.""",2015,American Economic Review,"105 (5):
  177-82.",10.1257/aer.p20151089,https://www.aeaweb.org/aer/data/10505/P2015_1089_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151092,"Baker, Malcolm, and Jeffrey Wurgler.","""Do Strict Capital Requirements Raise the Cost of Capital? Bank Regulation, Capital Structure, and the Low-Risk Anomaly.""",2015,American Economic Review,"105 (5):
  315-20.",10.1257/aer.p20151092,https://www.aeaweb.org/aer/data/10505/P2015_1092_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151094,"Ebenstein, Avraham, Maoyong Fan, Michael Greenstone, Guojun He, Peng Yin, and Maigeng Zhou.","""Growth, Pollution, and Life Expectancy: China from 1991-2012.""",2015,American Economic Review,"105 (5):
  226-31.",10.1257/aer.p20151094,https://www.aeaweb.org/aer/data/10505/P2015_1094_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151095,"Guiteras, Raymond, Amir Jina, and A. Mushfiq Mobarak.","""Satellites, Self-Reports, and Submersion: Exposure to Floods in Bangladesh.""",2015,American Economic Review,"105 (5):
  232-36.",10.1257/aer.p20151095,https://www.aeaweb.org/aer/data/10505/P2015_1095_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151096,"Jack, B. Kelsey, and Grant Smith.","""Pay as You Go: Prepaid Metering and Electricity Expenditures in South Africa.""",2015,American Economic Review,"105 (5):
  237-41.",10.1257/aer.p20151096,https://www.aeaweb.org/aer/data/10505/P2015_1096_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151097,"Hanna, Rema, and Paulina Oliva.","""Moving Up the Energy Ladder: The Effect of an Increase in Economic Well-Being on the Fuel Consumption Choices of the Poor in India.""",2015,American Economic Review,"105 (5):
  242-46.",10.1257/aer.p20151097,https://www.aeaweb.org/aer/data/10505/P2015_1097_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151102,"Gordon, Robert J.","""Secular Stagnation: A Supply-Side View.""",2015,American Economic Review,"105 (5):
  54-59.",10.1257/aer.p20151102,https://www.aeaweb.org/aer/data/10505/P2015_1102_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151103,"Summers, Lawrence H.","""Demand Side Secular Stagnation.""",2015,American Economic Review,"105 (5):
  60-65.",10.1257/aer.p20151103,https://www.aeaweb.org/aer/data/10505/P2015_1103_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151104,"Eichengreen, Barry.","""Secular Stagnation: The Long View.""",2015,American Economic Review,"105 (5):
  66-70.",10.1257/aer.p20151104,https://www.aeaweb.org/aer/data/10505/P2015_1104_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151109,"Orrenius, Pia M., and Madeline Zavodny.","""The Impact of Temporary Protected Status on Immigrants' Labor Market Outcomes.""",2015,American Economic Review,"105 (5):
  576-80.",10.1257/aer.p20151109,https://www.aeaweb.org/aer/data/10505/P2015_1109_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151110,"Ruiz, Isabel, and Carlos Vargas-Silva.","""The Labor Market Impacts of Forced Migration.""",2015,American Economic Review,"105 (5):
  581-86.",10.1257/aer.p20151110,https://www.aeaweb.org/aer/data/10505/P2015_1110_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151111,"Hoover, Gary A., Ryan A. Compton, and Daniel C. Giedeman.","""The Impact of Economic Freedom on the Black/White Income Gap.""",2015,American Economic Review,"105 (5):
  587-92.",10.1257/aer.p20151111,https://www.aeaweb.org/aer/data/10505/P2015_1111_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151112,"Sturm, Jan-Egbert, and Jakob De Haan.","""Income Inequality, Capitalism, and Ethno-linguistic Fractionalization.""",2015,American Economic Review,"105 (5):
  593-97.",10.1257/aer.p20151112,https://www.aeaweb.org/aer/data/10505/P2015_1112_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151113,"Amuedo-Dorantes, Catalina, and Mary J. Lopez.","""Falling through the Cracks? Grade Retention and School Dropout among Children of Likely Unauthorized Immigrants.""",2015,American Economic Review,"105 (5):
  598-603.",10.1257/aer.p20151113,https://www.aeaweb.org/aer/data/10505/P2015_1113_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151114,"Black, Sandra E., Kalena E. Cortes, and Jane Arnold Lincove.","""Academic Undermatching of High-Achieving Minority Students: Evidence from Race-Neutral and Holistic Admissions Policies.""",2015,American Economic Review,"105 (5):
  604-10.",10.1257/aer.p20151114,https://www.aeaweb.org/aer/data/10505/P2015_1114_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151115,"Bogan, Vicki L.","""Household Asset Allocation, Offspring Education, and the Sandwich Generation.""",2015,American Economic Review,"105 (5):
  611-15.",10.1257/aer.p20151115,https://www.aeaweb.org/aer/data/10505/P2015_1115_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151116,"Swinton, Omari H.","""An A for Effort.""",2015,American Economic Review,"105 (5):
  616-20.",10.1257/aer.p20151116,https://www.aeaweb.org/aer/data/10505/P2015_1116_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151117,"Castilla, Carolina.","""Trust and Reciprocity between Spouses in India.""",2015,American Economic Review,"105 (5):
  621-24.",10.1257/aer.p20151117,https://www.aeaweb.org/aer/data/10505/P2015_1117_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151118,"Choi, Eleanor Jawon, and Jisoo Hwang.","""Child Gender and Parental Inputs: No More Son Preference in Korea?""",2015,American Economic Review,"105 (5):
  638-43.",10.1257/aer.p20151118,https://www.aeaweb.org/aer/data/10505/P2015_1118_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151120,"Luca, Dara Lee, Emily Owens, and Gunjan Sharma.","""Can Alcohol Prohibition Reduce Violence against Women?""",2015,American Economic Review,"105 (5):
  625-29.",10.1257/aer.p20151120,https://www.aeaweb.org/aer/data/10505/P2015_1120_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151122,"Eslava, Marcela, Ana Cecília Fieler, and Daniel Yi Xu.","""(Indirect) Input Linkages.""",2015,American Economic Review,"105 (5):
  662-66.",10.1257/aer.p20151122,https://www.aeaweb.org/aer/data/10505/P2015_1122_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151123,"Sinha, Arunima.","""FOMC Forward Guidance and Investor Beliefs.""",2015,American Economic Review,"105 (5):
  656-61.",10.1257/aer.p20151123,https://www.aeaweb.org/aer/data/10505/P2015_1123_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 105            No. 5             May 2015,https://www.aeaweb.org/issues/373,https://www.aeaweb.org/articles?id=10.1257/aer.p20151124,"Rossi, Barbara, and Tatevik Sekhposyan.","""Macroeconomic Uncertainty Indices Based on Nowcast and Forecast Error Distributions.""",2015,American Economic Review,"105 (5):
  650-55.",10.1257/aer.p20151124,https://www.aeaweb.org/aer/data/10505/P2015_1124_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161002,"Cramer, Judd, and Alan B. Krueger.","""Disruptive Change in the Taxi Business: The Case of Uber.""",2016,American Economic Review,"106 (5):
  177-82.",10.1257/aer.p20161002,https://www.aeaweb.org/articles/attachments?retrieve=IKhqTjohzRiyNX9ElcJE56649KiJxe_U,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161005,"Fischer, Stanley.","""Monetary Policy, Financial Stability, and the Zero Lower Bound.""",2016,American Economic Review,"106 (5):
  39-42.",10.1257/aer.p20161005,https://www.aeaweb.org/aer/data/10605/P2016_1005_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161006,"Stiglitz, Joseph E.","""How to Restore Equitable and Sustainable Economic Growth in the United States.""",2016,American Economic Review,"106 (5):
  43-47.",10.1257/aer.p20161006,https://www.aeaweb.org/articles/attachments?retrieve=0IgQNNN3a-OhhBS4XmRCGtySioV5rum5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161007,"Taylor, John B.","""Can We Restart the Recovery All Over Again?""",2016,American Economic Review,"106 (5):
  48-51.",10.1257/aer.p20161007,https://www.aeaweb.org/aer/data/10605/P2016_1007_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161008,"Neumark, David, Ian Burn, and Patrick Button.","""Experimental Age Discrimination Evidence and the Heckman Critique.""",2016,American Economic Review,"106 (5):
  303-08.",10.1257/aer.p20161008,https://www.aeaweb.org/content/file?id=4599,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161010,"Farber, Henry S., Dan Silverman, and Till von Wachter.","""Determinants of Callbacks to Job Applications: An Audit Study.""",2016,American Economic Review,"106 (5):
  314-18.",10.1257/aer.p20161010,https://www.aeaweb.org/aer/data/10605/P2016_1010_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161011,"Heyes, Anthony, and John A. List.","""Supply and Demand for Discrimination: Strategic Revelation of Own Characteristics in a Trust Game.""",2016,American Economic Review,"106 (5):
  319-23.",10.1257/aer.p20161011,https://www.aeaweb.org/aer/data/10605/P2016_1011_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161012,"Blanchard, Olivier, Jonathan D. Ostry, Atish R. Ghosh, and Marcos Chamon.","""Capital Flows: Expansionary or Contractionary?""",2016,American Economic Review,"106 (5):
  565-69.",10.1257/aer.p20161012,https://www.aeaweb.org/aer/data/10605/P2016_1012_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161014,"Reinhart, Carmen M., Vincent Reinhart, and Christoph Trebesch.","""Global Cycles: Capital Flows, Commodities, and Sovereign Defaults, 1815-2015.""",2016,American Economic Review,"106 (5):
  574-80.",10.1257/aer.p20161014,https://www.aeaweb.org/aer/data/10605/P2016_1014_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161015,"Ghosh, Atish R., Jonathan D. Ostry, and Mahvash S. Qureshi.","""When Do Capital Inflow Surges End in Tears?""",2016,American Economic Review,"106 (5):
  581-85.",10.1257/aer.p20161015,https://www.aeaweb.org/aer/data/10605/P2016_1015_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161016,"Brynjolfsson, Erik, and Kristina McElheran.","""The Rapid Adoption of Data-Driven Decision-Making.""",2016,American Economic Review,"106 (5):
  133-39.",10.1257/aer.p20161016,https://www.aeaweb.org/articles/attachments?retrieve=d_HRSEZlv9am4vy_C88sMvM24W5c6OoX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161017,"Luo, Hong, and Julie Holland Mortimer.","""Copyright Infringement in the Market for Digital Images.""",2016,American Economic Review,"106 (5):
  140-45.",10.1257/aer.p20161017,https://www.aeaweb.org/articles/attachments?retrieve=e2H81FmGntdDa8hBHNmL0QNv5xT5UeNt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161018,"Forman, Chris, Avi Goldfarb, and Shane Greenstein.","""Agglomeration of Invention in the Bay Area: Not Just ICT.""",2016,American Economic Review,"106 (5):
  146-51.",10.1257/aer.p20161018,https://www.aeaweb.org/articles/attachments?retrieve=4tLdkqmrZDYopzFpsgj5fm6deQSPPO2k,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161020,"Bricker, Jesse, Alice Henriques, Jacob Krimmel, and John Sabelhaus.","""Estimating Top Income and Wealth Shares: Sensitivity to Data and Methods.""",2016,American Economic Review,"106 (5):
  641-45.",10.1257/aer.p20161020,https://www.aeaweb.org/aer/data/10605/P2016_1020_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161022,"Fagereng, Andreas, Luigi Guiso, Davide Malacrino, and Luigi Pistaferri.","""Heterogeneity in Returns to Wealth and the Measurement of Wealth Inequality.""",2016,American Economic Review,"106 (5):
  651-55.",10.1257/aer.p20161022,https://www.aeaweb.org/aer/data/10605/P2016_1022_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161024,"Chandra, Amitabh, Amy Finkelstein, Adam Sacarny, and Chad Syverson.","""Productivity Dispersion in Medicine and Manufacturing.""",2016,American Economic Review,"106 (5):
  99-103.",10.1257/aer.p20161024,https://www.aeaweb.org/articles/attachments?retrieve=8GXoZRXlHm3e1PWVyTeO6rifc1vNK4hw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161025,"Cette, Gilbert, Jimmy Lopez, and Jacques Mairesse.","""Market Regulations, Prices, and Productivity.""",2016,American Economic Review,"106 (5):
  104-08.",10.1257/aer.p20161025,https://www.aeaweb.org/aer/data/10605/P2016_1025_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161026,"Égert, Balázs.","""Regulation, Institutions, and Productivity: New Macroeconomic Evidence from OECD Countries.""",2016,American Economic Review,"106 (5):
  109-13.",10.1257/aer.p20161026,https://www.aeaweb.org/aer/data/10605/P2016_1026_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161029,"Chalfin, Aaron, Oren Danieli, Andrew Hillis, Zubin Jelveh, Michael Luca, Jens Ludwig, and Sendhil Mullainathan.","""Productivity and Selection of Human Capital with Machine Learning.""",2016,American Economic Review,"106 (5):
  124-27.",10.1257/aer.p20161029,https://www.aeaweb.org/aer/data/10605/P2016_1029_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161031,"Schoar, Antoinette, and Luo Zuo.","""Does the Market Value CEO Styles?""",2016,American Economic Review,"106 (5):
  262-66.",10.1257/aer.p20161031,https://www.aeaweb.org/aer/data/10605/P2016_1031_data.zip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161032,"Kim, Daehyun, and Laura T. Starks.","""Gender Diversity on Corporate Boards: Do Women Contribute Unique Skills?""",2016,American Economic Review,"106 (5):
  267-71.",10.1257/aer.p20161032,https://www.aeaweb.org/articles/attachments?retrieve=6OB4dsH6bcq937XO1C3e4dKN5S_psOET,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161033,"Agarwal, Sumit, Wenlan Qian, David M. Reeb, and Tien Foo Sing.","""Playing the Boys Game: Golf Buddies and Board Diversity.""",2016,American Economic Review,"106 (5):
  272-76.",10.1257/aer.p20161033,https://www.aeaweb.org/aer/data/10605/P2016_1033_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161034,"Adams, Renée B., and Tom Kirchmaier.","""Women on Boards in Finance and STEM Industries.""",2016,American Economic Review,"106 (5):
  277-81.",10.1257/aer.p20161034,https://www.aeaweb.org/aer/data/10605/P2016_1034_data.zip,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vol. 106            No. 5             May 2016,https://www.aeaweb.org/issues/415,https://www.aeaweb.org/articles?id=10.1257/aer.p20161036,"Boserup, Simon H., Wojciech Kopczuk, and Claus T. Kreiner.","""The Role of Bequests in Shaping Wealth Inequality: Evidence from Danish Wealth Records.""",2016,American Economic Review,"106 (5):
  656-61.",10.1257/aer.p20161036,https://www.aeaweb.org/articles/attachments?retrieve=Wiqa0f-j-G2oE2h5m0zV6thYLYF0nFHg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
